ecg,ecg2,ecg3,rrIntervalList
9930.496,7753.984,16270.336
9930.496,7740.672,16185.6
9918.976,7734.528,16129.792
9921.792,7735.808,16209.92
9931.264,7724.032,16260.864
9924.864,7712.768,16180.992
9911.808,7706.112,16126.208
9911.04,7704.32,16208.384
9921.28,7693.568,16261.12
9922.816,7693.824,16178.688
9921.536,7703.04,16118.016
9929.984,7715.584,16195.328
9945.6,7714.56,16245.504
9943.808,7719.424,16177.664
9946.112,7741.952,16133.376
9972.48,7761.92,16203.52
9989.376,7755.008,16235.52
9985.28,7755.264,16159.232
9973.504,7763.968,16109.312
9985.792,7774.72,16180.736
10022.656,7784.192,16217.6
10045.952,7810.304,16130.048
10052.096,7829.76,16072.192
10045.952,7822.592,16140.544
10054.656,7808.0,16188.16
10072.576,7827.456,16106.496
10091.264,7860.48,16032.0
10125.568,7895.04,16105.216
10164.992,7910.656,16151.552
10185.472,7923.712,16060.16
10199.04,7945.984,16000.256
10229.504,7966.72,16055.808
10263.296,7968.256,16083.712
10278.144,7987.2,15999.488
10281.984,8001.024,15931.136
10295.808,7999.232,15991.296
10319.872,8002.304,16051.968
10311.68,7997.952,15979.264
10270.72,7978.752,15941.632
10228.224,7946.24,16054.528
10195.712,7897.6,16125.952
10158.08,7883.264,16080.384
10104.32,7858.688,16059.904
10068.992,7826.176,16166.4
10038.528,7772.416,16218.624
10007.808,7738.88,16131.072
9989.12,7734.784,16084.736
9979.136,7727.616,16162.56
9979.392,7707.904,16210.688
9960.96,7699.2,16148.736
9921.536,7676.672,16098.304
9895.936,7650.816,16171.008
9896.704,7639.552,16228.096
9894.912,7648.256,16161.024
9891.584,7654.4,16105.728
9907.712,7664.128,16175.36
9936.64,7676.16,16224.768
9936.896,7680.512,16152.832
9912.576,7672.576,16096.768
9900.288,7661.056,16175.36
9912.064,7649.024,16221.952
9904.896,7648.0,16146.176
9886.464,7648.768,16099.84
9887.232,7643.904,16175.36
9899.776,7634.176,16214.784
9903.616,7643.904,16141.056
9894.912,7669.248,16105.728
9893.376,7671.552,16178.176
9908.992,7659.52,16217.344
9908.48,7674.112,16153.344
9890.816,7683.072,16108.288
9898.496,7670.272,16175.872
9929.472,7659.52,16220.16
9945.6,7678.72,16153.856
9928.192,7685.12,16116.224
9921.792,7684.096,16210.944
9932.288,7667.712,16249.088
9918.72,7660.032,16169.472
9907.968,7675.648,16127.744
9921.536,7684.352,16203.264
9941.504,7666.688,16233.216
9936.896,7665.408,16162.816
9917.952,7671.296,16115.712
9904.896,7655.936,16175.104
9901.056,7628.032,16222.464
9893.632,7615.744,16145.408
9889.536,7618.048,16077.824
9902.08,7621.888,16146.688
9916.928,7614.464,16188.672
9917.696,7619.584,16105.728
9903.872,7624.96,16061.696
9904.64,7633.408,16148.992
9928.448,7633.408,16195.84
9940.48,7633.408,16105.472
9941.76,7650.304,16044.544
9952.768,7659.776,16114.944
9975.04,7662.08,16175.616
9971.456,7678.208,16123.392
9956.864,7688.704,16077.568
9965.312,7686.4,16144.896
9985.536,7660.032,16163.072
10014.208,7657.728,16050.688
10030.592,7691.008,15991.296
10027.008,7708.928,16084.992
10020.096,7674.368,16123.648
10010.88,7637.248,16024.576
10002.688,7633.408,15972.864
10007.808,7619.328,16032.256
10001.92,7607.04,16092.16
9963.776,7599.36,16048.384
9919.232,7590.4,16013.568
9897.472,7587.584,16103.936
9887.232,7568.384,16166.4
9878.528,7560.192,16103.68
9863.424,7561.728,16058.112
9860.864,7557.632,16128.512
9867.776,7542.272,16170.24
9873.408,7554.048,16101.12
9871.104,7571.2,16051.456
9874.432,7571.712,16112.128
9891.584,7568.64,16163.584
9897.472,7576.832,16091.136
9890.048,7589.12,16041.216
9888.256,7585.792,16113.152
9899.264,7578.112,16169.728
9894.4,7575.552,16103.168
9874.688,7580.416,16052.48
9871.104,7595.52,16145.408
9866.496,7603.2,16229.888
9819.136,7663.36,16276.224
9821.44,7721.472,16275.968
9946.88,7732.736,16247.808
10159.872,7734.784,16102.912
10484.224,7898.368,15798.016
10852.096,8361.216,15626.24
11124.992,8900.608,15691.008
11192.832,9236.224,15773.184
10939.392,9232.896,15808.512
10547.456,8751.104,15745.792
10200.064,8135.168,15794.944
10047.232,7788.032,15893.248
10067.2,7698.688,15868.16
10063.104,7694.08,15892.992
10008.832,7729.92,16085.76
9982.208,7756.032,16229.888
9959.168,7752.96,16178.432
9924.608,7732.224,16126.208
9911.808,7712.512,16202.752
9927.168,7698.176,16254.208
9932.288,7710.208,16191.232
9923.072,7729.408,16151.552
9920.256,7721.216,16221.184
9928.96,7697.408,16256.512
9927.68,7695.36,16185.344
9921.792,7711.232,16136.704
9918.72,7707.904,16209.664
9930.752,7696.384,16266.752
9936.896,7701.504,16177.92
9933.312,7715.072,16114.176
9942.016,7721.728,16194.304
9954.816,7712.768,16249.856
9956.608,7716.352,16170.752
9960.96,7739.136,16111.616
9975.552,7751.68,16178.944
10001.408,7760.128,16234.24
10019.072,7788.544,16168.448
10016.256,7809.024,16105.984
10021.888,7816.448,16173.824
10048.0,7823.872,16216.832
10066.432,7838.464,16120.32
10076.672,7857.152,16059.136
10093.312,7869.184,16131.328
10123.008,7872.0,16170.496
10148.352,7898.368,16082.688
10170.624,7938.048,16022.528
10199.808,7963.392,16083.2
10238.976,7968.512,16113.92
10256.128,7979.52,16026.368
10265.6,8001.28,15954.688
10287.872,8017.664,16016.128
10305.792,8024.576,16070.144
10301.952,8022.528,15993.344
10271.744,8005.376,15945.984
10244.608,7988.48,16041.984
10224.896,7954.176,16115.2
10197.76,7936.256,16062.976
10154.496,7925.76,16042.752
10116.096,7890.176,16135.68
10078.464,7827.2,16195.328
10037.248,7798.528,16157.44
10000.384,7789.056,16120.064
9988.096,7766.784,16179.712
9980.416,7727.616,16226.048
9949.184,7707.904,16162.56
9916.416,7706.624,16125.44
9904.384,7690.24,16204.8
9910.016,7666.432,16246.528
9907.2,7668.48,16168.192
9898.496,7684.608,16122.88
9910.016,7694.336,16200.192
9934.592,7687.168,16246.272
9938.944,7687.424,16176.128
9916.928,7684.096,16118.272
9914.624,7680.0,16188.416
9931.008,7678.72,16243.2
9930.752,7688.96,16180.48
9919.232,7698.176,16124.672
9913.6,7684.864,16194.304
9920.0,7670.784,16254.72
9921.536,7684.352,16187.392
9906.944,7698.432,16143.616
9907.2,7702.784,16222.464
9914.112,7691.264,16277.504
9901.568,7686.912,16214.528
9891.072,7697.664,16156.672
9902.08,7708.928,16232.192
9915.904,7704.576,16292.608
9922.816,7710.208,16217.6
9914.624,7723.264,16156.16
9915.904,7721.728,16227.072
9929.728,7707.392,16269.824
9927.68,7707.648,16186.112
9913.344,7712.768,16132.864
9906.176,7707.648,16211.2
9917.952,7698.688,16265.472
9925.632,7706.112,16182.016
9920.768,7714.816,16122.88
9909.504,7708.672,16213.504
9910.784,7676.416,16259.584
9911.296,7680.256,16183.552
9909.504,7703.552,16125.696
9921.792,7697.664,16189.184
9933.568,7676.672,16234.496
9926.4,7680.256,16169.984
9915.136,7685.376,16109.824
9922.304,7686.656,16179.456
9937.408,7676.672,16234.752
9936.128,7681.024,16156.928
9926.144,7696.64,16108.8
9929.984,7698.688,16188.16
9950.72,7691.52,16236.8
9960.448,7704.32,16161.28
9949.952,7717.632,16104.704
9956.864,7718.656,16168.96
9979.648,7725.824,16244.224
9989.12,7747.584,16189.696
9981.184,7751.936,16122.624
9991.168,7730.944,16159.744
10032.896,7722.24,16182.528
10030.592,7715.328,16088.832
9985.024,7709.696,16041.728
9967.616,7688.96,16118.528
9981.952,7654.656,16147.2
9988.864,7645.44,16061.696
9979.904,7649.024,15999.232
9981.44,7649.536,16072.704
9982.72,7643.648,16141.312
9958.4,7659.776,16107.264
9911.296,7656.704,16081.664
9880.832,7620.352,16147.968
9888.0,7599.36,16199.68
9896.192,7606.784,16117.248
9881.6,7611.904,16058.88
9874.432,7612.928,16145.152
9889.28,7607.04,16201.728
9892.352,7610.368,16124.928
9876.48,7619.84,16065.536
9874.944,7625.728,16152.32
9891.072,7625.728,16223.488
9895.168,7631.36,16145.152
9888.256,7642.112,16082.944
9882.88,7629.568,16146.432
9890.816,7615.488,16197.376
9900.288,7632.384,16133.12
9893.888,7648.512,16082.944
9866.24,7667.968,16209.408
9814.016,7718.656,16400.384
9821.44,7781.632,16414.464
9946.88,7813.632,16258.304
10158.848,7844.864,16122.624
10500.864,8005.12,15940.864
10882.56,8460.544,15735.552
11147.264,9015.552,15638.272
11244.8,9320.448,15612.16
11020.288,9221.888,15676.928
10600.704,8706.56,15659.008
10198.272,8142.592,15716.352
10045.952,7854.848,15907.328
10080.0,7760.64,16015.104
10046.976,7785.472,16065.536
9967.872,7838.72,16140.032
9939.456,7842.048,16253.696
9940.736,7806.464,16310.528
9929.728,7788.8,16242.432
9917.184,7793.664,16190.976
9920.512,7793.92,16259.328
9938.176,7783.424,16315.648
9940.48,7784.448,16249.6
9915.392,7775.232,16180.224
9916.672,7776.256,16259.584
9933.056,7769.088,16328.704
9921.536,7758.848,16253.952
9902.848,7756.544,16177.152
9911.552,7763.968,16242.688
9934.08,7761.408,16304.64
9952.768,7784.704,16239.872
9959.168,7809.28,16172.544
9970.944,7817.216,16247.808
9973.504,7798.272,16304.64
9960.96,7794.688,16235.776
9960.96,7813.888,16175.872
9978.88,7817.472,16228.352
10012.928,7836.928,16290.048
10029.568,7863.552,16222.976
10030.592,7892.992,16166.656
10044.16,7911.936,16233.984
10069.504,7909.632,16279.04
10075.392,7918.336,16201.216
10076.672,7940.608,16126.976
10107.392,7968.512,16189.952
10147.072,7980.544,16232.448
10177.28,8015.36,16156.928
10189.568,8057.6,16098.048
10202.624,8058.88,16147.2
10234.88,8056.32,16186.368
10254.08,8069.632,16101.632
10258.944,8099.328,16044.544
10278.912,8129.792,16126.72
10298.624,8125.184,16184.064
10288.384,8107.52,16115.968
10247.168,8089.088,16069.632
10211.072,8052.48,16149.76
10195.456,8012.8,16222.464
10163.2,7983.36,16164.864
10105.088,7942.656,16112.128
10062.08,7904.256,16197.888
10041.088,7867.136,16263.68
10017.792,7844.352,16197.12
9991.424,7834.624,16153.6
9967.872,7810.304,16231.168
9960.96,7776.512,16283.392
9955.584,7776.768,16213.76
9945.6,7794.176,16166.656
9935.616,7787.008,16238.336
9929.472,7747.584,16276.48
9926.144,7733.504,16202.752
9921.28,7739.392,16141.824
9918.976,7733.76,16204.032
9925.888,7725.312,16263.936
9929.728,7730.688,16196.096
9928.704,7745.024,16142.848
9923.328,7737.344,16220.928
9931.776,7728.896,16281.6
9927.68,7731.2,16204.8
9915.136,7743.488,16146.944
9922.048,7750.656,16215.296
9936.128,7741.44,16267.008
9942.272,7751.936,16203.008
9931.52,7759.616,16143.872
9919.488,7753.728,16200.704
9930.24,7756.032,16266.752
9926.912,7764.992,16208.896
9904.64,7763.2,16154.368
9906.432,7750.4,16225.28
9913.088,7727.616,16276.992
9908.224,7728.128,16208.64
9904.896,7747.328,16162.816
9908.736,7751.68,16236.544
9918.208,7733.248,16280.32
9928.704,7739.648,16205.056
9920.768,7750.656,16148.48
9913.344,7741.952,16218.112
9917.696,7728.128,16274.944
9920.512,7739.392,16217.088
9915.904,7751.424,16152.576
9922.304,7746.56,16211.456
9932.288,7734.528,16274.944
9927.68,7734.784,16213.504
9921.792,7753.728,16160.768
9933.568,7760.128,16218.112
9941.76,7738.624,16267.52
9927.168,7728.128,16197.888
9902.592,7710.464,16111.616
9907.712,7710.72,16171.264
9932.544,7716.608,16244.224
9931.776,7715.072,16178.176
9919.488,7713.792,16109.312
9924.864,7709.44,16164.608
9940.736,7691.52,16213.504
9931.52,7685.632,16140.288
9913.856,7698.688,16091.392
9917.184,7711.232,16179.456
9931.008,7698.688,16231.936
9947.648,7712.768,16156.672
9959.68,7740.416,16095.488
9978.624,7751.936,16161.792
9996.288,7752.704,16228.096
9991.168,7762.176,16180.48
9985.28,7769.088,16119.04
10004.48,7758.08,16156.16
10041.344,7745.024,16176.896
10046.464,7749.632,16091.136
10007.808,7753.984,16048.896
9983.488,7736.32,16127.744
9997.568,7699.712,16156.416
10015.232,7686.4,16063.744
10018.304,7704.832,16002.56
10004.992,7708.928,16083.2
9985.792,7685.12,16156.672
9949.184,7669.504,16109.312
9911.552,7668.992,16068.864
9893.12,7655.168,16142.848
9902.592,7654.4,16211.456
9908.48,7659.52,16146.176
9896.448,7655.68,16076.288
9897.728,7656.704,16143.872
9911.296,7646.976,16192.512
9906.432,7638.272,16112.384
9894.656,7642.624,16056.064
9891.84,7642.112,16134.656
9884.928,7620.608,16195.072
9879.04,7623.936,16134.4
9875.968,7643.392,16079.872
9874.176,7641.856,16138.496
9880.32,7633.408,16194.56
9881.344,7638.528,16135.936
9878.272,7654.656,16086.272
9880.32,7675.648,16178.944
9855.232,7710.208,16317.44
9820.416,7787.008,16376.832
9878.272,7827.968,16303.616
10036.736,7829.248,16218.112
10300.928,7880.448,16044.288
10685.952,8187.392,15750.4
11036.672,8744.704,15605.248
11261.44,9215.232,15616.512
11216.128,9343.488,15639.296
10827.008,9015.808,15632.896
10386.432,8411.392,15641.344
10092.032,7957.248,15831.552
10073.344,7784.704,15954.432
10099.2,7772.16,15967.488
10018.56,7819.776,16049.92
9950.72,7836.672,16216.832
9941.504,7806.72,16289.28
9935.104,7788.288,16225.792
9910.272,7783.68,16171.776
9900.544,7762.432,16224.0
9916.928,7749.376,16275.712
9918.464,7753.728,16222.464
9909.76,7759.872,16161.792
9925.376,7767.04,16219.136
9946.88,7765.504,16279.296
9932.8,7764.224,16235.52
9915.136,7768.832,16176.384
9918.464,7764.224,16238.848
9932.288,7744.512,16281.6
9928.192,7774.976,16155.904
9932.288,7779.584,16223.232
9958.4,7767.296,16271.616
9979.904,7778.816,16195.584
9972.48,7791.104,16134.912
9966.08,7790.336,16199.168
9987.584,7789.056,16249.344
10008.832,7814.4,16183.808
10017.024,7850.24,16126.208
10026.24,7841.28,16245.76
10051.584,7857.664,16170.496
10070.272,7901.952,16093.952
10104.576,7933.696,16131.84
10142.72,7945.984,16177.408
10157.312,7957.248,16101.376
10168.576,7987.2,16031.744
10189.568,7999.488,16080.384
10221.568,8015.36,16137.472
10241.024,8039.68,16072.704
10242.816,8055.296,15994.368
10252.8,8065.792,16052.992
10276.096,8061.696,16109.568
10289.408,8067.072,16039.424
10265.856,8068.608,15984.384
10230.272,8041.216,16065.792
10202.624,7997.952,16150.016
10171.136,7969.28,16116.992
10126.336,7943.936,16073.472
10087.168,7903.488,16139.776
10065.92,7870.208,16216.064
10038.016,7840.0,16161.28
9999.36,7802.368,16091.904
9971.2,7767.296,16155.648
9963.264,7742.464,16215.552
9944.832,7726.848,16157.952
9916.16,7728.384,16112.896
9920.256,7736.32,16186.624
9942.016,7726.592,16244.224
9932.032,7716.608,16189.952
9907.456,7699.2,16108.544
9908.736,7690.24,16160.512
9920.256,7684.096,16227.328
9912.064,7681.792,16162.56
9905.664,7694.336,16110.592
9906.688,7690.24,16168.448
9919.488,7677.184,16212.992
9925.888,7678.208,16145.92
9913.344,7693.568,16093.44
9905.92,7694.08,16156.928
9909.248,7686.144,16226.56
9903.36,7687.168,16177.92
9901.056,7697.92,16109.568
9905.408,7689.984,16157.952
9915.904,7680.512,16222.72
9909.76,7678.976,16157.184
9892.096,7682.56,16095.488
9895.68,7684.096,16166.656
9905.92,7679.488,16228.352
9901.056,7672.576,16161.792
9888.768,7677.696,16102.4
9890.816,7686.656,16165.888
9910.272,7681.536,16225.024
9923.584,7687.424,16167.68
9914.624,7695.872,16104.448
9904.64,7694.848,16170.496
9915.136,7697.408,16240.64
9910.784,7692.544,16169.728
9897.472,7685.376,16088.064
9898.496,7681.792,16154.368
9908.224,7670.016,16214.016
9913.6,7671.04,16152.064
9910.528,7687.424,16093.696
9911.808,7685.376,16150.272
9921.024,7669.248,16196.096
9917.184,7668.224,16142.336
9896.96,7660.032,16081.664
9886.72,7644.416,16131.072
9907.712,7641.344,16180.736
9918.976,7656.448,16117.504
9915.136,7667.712,16058.88
9923.84,7671.04,16116.736
9928.704,7649.792,16153.088
9920.768,7637.504,16083.456
9912.832,7646.72,16030.208
9912.576,7641.6,16102.4
9926.4,7643.136,16173.568
9937.92,7655.68,16104.96
9935.36,7658.752,16028.672
9938.432,7656.704,16089.344
9968.128,7662.336,16144.384
9983.488,7679.744,16078.592
9963.52,7687.168,16027.136
9955.84,7687.424,16102.912
9968.64,7673.856,16149.248
9996.032,7661.056,16041.728
10017.536,7683.84,15957.248
10016.768,7706.112,16029.184
10001.664,7682.304,16091.648
9994.496,7653.888,16005.632
9987.84,7635.456,15913.216
9989.12,7623.424,15953.664
9999.872,7615.232,16016.384
10000.128,7620.352,15975.168
9975.04,7620.352,15930.368
9940.992,7605.76,16020.48
9918.464,7584.0,16119.552
9891.328,7558.912,16062.208
9877.248,7559.936,15990.528
9888.0,7557.12,16044.8
9906.688,7553.536,16109.568
9902.08,7551.232,16042.496
9882.112,7565.056,15980.288
9878.528,7576.064,16056.32
9895.68,7572.224,16123.136
9896.704,7564.544,16051.712
9873.92,7556.096,15980.544
9876.736,7560.192,16057.088
9901.824,7563.008,16116.992
9909.248,7569.92,16038.912
9892.608,7581.44,15982.848
9880.832,7581.952,16061.952
9883.136,7571.712,16133.12
9864.704,7583.488,16113.92
9812.992,7655.168,16163.328
9815.296,7714.048,16297.728
9940.736,7727.36,16284.16
10129.664,7740.672,16035.072
10437.12,7891.456,15725.312
10836.48,8320.768,15629.568
11151.616,8868.864,15663.616
11251.712,9232.64,15580.928
11022.08,9270.272,15583.744
10636.544,8817.152,15671.04
10278.4,8176.128,15747.328
10071.808,7806.976,15751.68
10056.704,7704.064,15746.048
10061.312,7694.08,15896.064
10014.976,7715.584,16078.336
9960.448,7739.136,16101.632
9921.024,7742.976,16066.048
9907.968,7713.024,16130.304
9921.536,7694.336,16193.536
9925.632,7690.24,16122.88
9918.208,7696.384,16057.6
9916.928,7702.784,16132.096
9931.52,7702.528,16203.52
9941.76,7708.416,16148.48
9929.472,7716.608,16084.224
9931.776,7714.048,16143.616
9950.464,7711.744,16216.064
9950.976,7714.048,16148.224
9936.64,7720.96,16074.752
9935.872,7715.328,16130.816
9946.112,7705.856,16194.56
9951.232,7712.768,16134.912
9954.816,7741.44,16071.68
9968.128,7758.848,16137.472
9979.648,7754.24,16195.328
9987.84,7761.408,16126.976
9990.912,7776.256,16049.664
10006.016,7785.984,16110.592
10025.216,7791.104,16174.08
10038.016,7800.576,16093.696
10053.376,7805.184,15986.944
10080.256,7821.312,16038.144
10118.656,7844.864,16108.8
10139.136,7874.816,16049.408
10150.144,7912.448,15977.984
10176.256,7926.528,16014.592
10215.168,7932.416,16059.136
10234.112,7951.36,15983.616
10242.56,7982.08,15909.376
10262.016,7997.44,15962.624
10289.152,7987.2,16012.544
10297.344,7989.504,15937.28
10291.968,8013.568,15878.912
10284.288,8007.168,15949.568
10274.048,7976.704,16029.952
10238.208,7946.496,15986.688
10185.472,7926.784,15942.144
10153.216,7901.44,16025.088
10133.76,7865.344,16099.584
10102.528,7844.352,16058.112
10052.352,7816.192,16009.728
10020.864,7782.144,16081.408
10009.088,7751.168,16150.784
9993.728,7735.04,16094.72
9963.776,7736.832,16051.2
9944.32,7712.512,16108.032
9944.064,7679.232,16163.584
9929.216,7662.336,16100.352
9910.016,7668.992,16038.144
9911.04,7663.36,16092.416
9927.168,7648.512,16152.32
9930.752,7646.72,16090.88
9919.488,7648.768,16024.832
9915.904,7655.936,16100.608
9933.312,7651.84,16159.744
9946.112,7661.312,16088.832
9932.544,7672.064,16027.392
9917.184,7663.872,16096.512
9920.256,7647.232,16169.216
9921.792,7647.232,16105.216
9913.344,7662.08,16033.28
9908.992,7668.48,16105.472
9917.184,7665.152,16178.176
9918.208,7667.2,16120.576
9908.736,7673.6,16051.2
9912.832,7680.0,16121.344
9921.536,7678.464,16193.792
9918.464,7670.784,16122.624
9901.312,7673.088,16061.44
9898.752,7678.976,16133.888
9917.696,7674.368,16195.84
9925.632,7682.304,16138.496
9914.624,7700.224,16075.264
9915.648,7691.008,16121.6
9928.96,7674.88,16182.528
9924.608,7669.76,16120.064
9909.248,7685.12,16064.512
9912.064,7684.096,16121.344
9931.52,7667.456,16167.68
9934.592,7659.264,16097.536
9918.464,7661.056,16019.968
9915.136,7663.872,16084.224
9933.312,7656.96,16150.528
9946.624,7658.24,16086.528
9943.552,7673.344,16019.2
9935.36,7671.296,16083.712
9942.272,7653.376,16148.224
9949.952,7649.28,16076.8
9951.744,7668.992,15992.064
9964.288,7680.0,16049.152
9954.816,7646.976,16113.664
9926.4,7621.888,16053.76
9901.056,7622.4,15986.688
9900.032,7627.52,16054.016
9924.096,7619.584,16112.128
9932.288,7618.048,16049.408
9915.392,7623.168,15988.224
9916.928,7615.488,16039.936
9937.92,7617.536,16110.848
9942.272,7625.984,16052.736
9938.688,7637.504,15974.656
9953.024,7639.552,16022.784
9974.784,7642.112,16093.184
9981.44,7666.944,16054.016
9974.272,7696.896,16007.168
9982.976,7692.544,16060.416
10019.328,7671.04,16076.544
10044.16,7675.904,15988.48
10021.888,7697.664,15936.256
9991.936,7670.528,15994.624
9996.032,7618.048,16031.744
10003.2,7605.76,15959.808
9993.216,7607.296,15890.432
9987.072,7607.552,15963.392
9993.984,7607.808,16037.888
9987.072,7613.184,15983.616
9945.856,7616.768,15939.584
9905.92,7592.704,16024.832
9898.496,7564.032,16110.336
9892.608,7548.416,16039.168
9881.6,7554.048,15960.832
9887.232,7562.496,16018.944
9910.528,7570.176,16092.928
9909.76,7566.08,16030.976
9888.256,7572.736,15980.032
9875.968,7564.032,16040.704
9880.576,7548.928,16103.68
9884.928,7563.264,16053.76
9882.624,7597.312,15992.576
9895.68,7610.624,16042.496
9916.416,7591.936,16098.304
9908.48,7572.736,16037.632
9874.944,7567.872,15976.448
9865.728,7582.208,16059.648
9851.136,7641.856,16233.728
9820.928,7720.192,16303.104
9889.536,7766.528,16221.952
10053.12,7779.328,16133.376
10320.128,7840.768,15972.864
10696.192,8147.968,15682.048
11036.928,8716.288,15510.272
11182.848,9263.104,15514.112
10799.104,8898.048,15496.704
10381.056,8297.216,15505.664
10098.688,7860.224,15702.784
10073.856,7712.0,15866.88
10081.792,7707.136,15903.232
10008.576,7767.552,15968.512
9949.184,7785.984,16116.736
9935.872,7747.072,16195.072
9924.096,7721.216,16136.192
9905.92,7723.264,16079.36
9903.616,7715.328,16137.984
9922.56,7699.712,16194.304
9929.728,7703.296,16126.72
9907.968,7700.992,16061.44
9899.776,7687.168,16121.088
9920.256,7687.168,16197.632
9929.984,7690.496,16141.312
9920.768,7706.368,16073.728
9920.512,7717.888,16133.376
9935.616,7702.784,16190.976
9948.928,7703.04,16124.672
9946.368,7716.096,16054.016
9945.6,7718.144,16107.264
9965.312,7721.216,16178.688
9979.392,7725.312,16111.872
9984.256,7751.424,16047.36
9988.608,7757.568,16107.008
9993.984,7746.048,16171.264
9997.824,7750.144,16108.032
10000.896,7784.448,16046.848
10023.424,7806.976,16100.864
10062.08,7814.144,16153.856
10080.512,7825.92,16084.48
10083.84,7846.912,16003.328
10101.248,7859.968,16039.936
10138.88,7916.288,16051.456
10178.048,7947.008,15964.672
10191.104,7957.76,16014.592
10215.68,7951.616,16066.048
10233.344,7962.88,15991.552
10243.84,7995.392,15924.224
10267.648,8014.336,15978.752
10299.392,8020.48,16040.192
10290.176,8011.264,15980.8
10249.728,7992.576,15915.264
10223.36,7971.328,15989.504
10222.08,7952.384,16078.848
10199.808,7931.136,16027.648
10139.392,7887.616,15969.792
10083.072,7826.944,16039.424
10049.792,7770.112,16120.32
10020.608,7742.72,16072.448
9990.4,7740.928,16013.056
9982.72,7734.528,16075.776
9996.288,7708.928,16139.008
9986.304,7688.704,16078.592
9947.392,7678.976,16016.896
9935.104,7662.848,16071.936
9949.696,7657.728,16146.432
9958.656,7671.296,16093.696
9947.136,7681.28,16024.832
9926.912,7669.504,16091.136
9925.376,7635.712,16142.592
9926.4,7627.008,16069.12
9922.56,7651.328,16004.608
9921.536,7645.44,16060.16
9929.472,7630.848,16131.328
9928.448,7630.08,16070.656
9914.624,7638.016,15993.856
9907.712,7637.504,16064.256
9914.368,7617.28,16135.424
9922.304,7622.912,16079.616
9916.928,7634.432,16004.864
9920.512,7636.736,16058.88
9925.888,7632.896,16140.032
9920.768,7627.52,16079.104
9909.248,7639.808,16008.448
9910.016,7650.816,16080.128
9926.656,7650.048,16148.736
9927.936,7648.512,16084.992
9920.0,7663.36,16026.368
9919.488,7659.008,16080.384
9927.68,7638.272,16140.032
9922.816,7629.568,16070.144
9900.032,7648.256,16009.472
9897.472,7650.816,16075.264
9921.024,7634.688,16130.816
9930.24,7631.104,16065.536
9924.864,7644.416,15994.88
9924.352,7649.536,16064.256
9933.568,7638.016,16140.8
9934.848,7635.456,16077.312
9917.952,7642.624,16008.448
9908.48,7638.784,16075.008
9932.288,7626.752,16131.072
9942.784,7629.312,16056.832
9918.208,7630.592,15988.48
9902.848,7608.32,16037.12
9916.416,7591.936,16103.424
9936.64,7605.504,16050.432
9940.224,7626.496,15969.792
9936.896,7619.584,16016.896
9946.624,7609.856,16087.296
9943.04,7599.616,16019.2
9925.12,7605.248,15954.432
9925.12,7598.08,16017.92
9942.016,7586.304,16069.12
9941.248,7583.232,16003.584
9919.232,7582.72,15933.952
9921.024,7580.928,15992.32
9953.024,7587.584,16059.392
9981.952,7611.648,15996.16
9985.28,7631.872,15922.688
9990.4,7631.872,15977.728
10003.968,7628.288,16052.224
9992.704,7613.696,15990.784
9977.6,7610.112,15919.616
10004.224,7615.744,15965.184
10035.968,7620.352,16019.456
10024.96,7618.304,15954.432
9996.288,7606.016,15871.744
10002.688,7592.96,15914.496
10021.888,7570.432,15972.864
10015.488,7548.416,15905.792
9998.336,7565.056,15850.496
9987.584,7573.504,15920.384
9970.944,7561.216,16010.496
9938.432,7550.976,15981.568
9901.568,7542.272,15922.432
9893.376,7534.08,15979.52
9905.152,7529.472,16052.48
9908.736,7523.328,15985.664
9900.032,7529.472,15908.096
9896.704,7524.096,15961.856
9903.36,7509.76,16035.584
9897.216,7510.272,15988.736
9875.712,7517.696,15919.104
9872.384,7517.952,15974.656
9890.048,7512.832,16038.656
9896.448,7523.328,15983.872
9889.792,7541.504,15917.568
9889.024,7536.64,15968.256
9899.264,7529.728,16042.24
9896.96,7528.704,15981.056
9876.224,7560.192,15944.96
9827.84,7623.936,16130.048
9806.592,7678.976,16314.368
9896.448,7694.592,16206.592
10060.288,7710.976,15960.064
10349.824,7818.496,15780.096
10769.408,8179.712,15642.368
11121.664,8744.192,15494.656
11290.624,9173.248,15350.528
11153.664,9222.656,15398.912
10767.36,8789.504,15523.584
10347.776,8166.912,15561.984
10087.936,7805.184,15636.992
10084.608,7692.544,15763.968
10087.68,7674.368,15922.176
10019.584,7717.632,16001.792
9961.216,7742.464,16002.048
9945.344,7723.008,16069.376
9952.512,7697.408,16136.704
9954.816,7685.632,16071.168
9934.592,7673.856,15995.392
9917.184,7651.584,16046.08
9922.816,7637.76,16119.04
9926.144,7641.344,16075.776
9924.096,7663.616,16016.64
9938.944,7665.152,16062.976
9957.632,7655.68,16127.488
9952.0,7656.704,16066.56
9944.064,7675.648,15997.952
9951.488,7682.048,16058.624
9969.92,7671.04,16128.512
9971.712,7668.736,16061.952
9967.616,7683.84,15987.968
9972.736,7691.52,16034.56
9985.024,7682.048,16099.072
9997.568,7693.824,16047.36
10004.992,7723.776,15970.304
10022.656,7742.72,16027.648
10040.832,7740.928,16096.0
10040.32,7741.696,16035.584
10041.6,7770.112,15961.344
10062.848,7793.408,16006.656
10105.856,7804.928,16055.04
10133.76,7825.152,15982.848
10131.968,7847.168,15900.672
