ecg,ecg2,ecg3,rrIntervalList
7266.56,16362.752,9870.592
7112.448,16099.84,9824.0
7099.648,16060.672,9804.032
7258.112,16388.352,9927.936
7273.984,16438.272,9979.136
7128.064,16169.216,9916.16
7119.872,16137.216,9889.536
7277.824,16438.016,9982.464
7308.032,16484.096,10023.936
7180.288,16242.176,9963.52
7167.488,16208.384,9928.448
7305.984,16506.624,10044.416
7317.76,16542.464,10099.456
7204.352,16294.4,10021.632
7231.744,16268.032,9954.816
7374.592,16573.184,10053.376
7370.752,16605.44,10092.032
7210.24,16294.912,9995.264
7188.224,16207.872,9950.208
7319.296,16476.928,10050.56
7307.264,16509.184,10106.88
7143.936,16265.984,10079.232
7109.632,16225.536,10068.992
7226.88,16499.456,10177.024
7222.272,16527.104,10241.024
7078.912,16263.68,10186.24
7077.632,16218.368,10131.2
7236.352,16529.408,10231.808
7246.08,16592.64,10306.56
7088.64,16322.816,10252.8
7073.024,16255.232,10190.848
7220.736,16547.584,10279.424
7240.448,16594.432,10326.528
7095.296,16339.456,10272.0
7088.64,16297.472,10236.16
7226.112,16594.176,10327.552
7231.232,16633.6,10374.144
7096.32,16378.624,10311.936
7076.352,16318.464,10269.952
7212.8,16610.56,10368.256
7207.936,16705.28,10495.744
7053.824,16513.28,10551.04
7140.096,16506.88,10498.304
7468.544,59.392,10452.48
7810.56,244.48,10229.76
8154.368,396.8,9815.04
8871.68,1624.576,9251.84
8023.04,862.976,9304.32
7531.776,150.784,9536.512
7425.28,100.096,9917.952
7443.2,74.496,10138.88
7300.608,16580.864,10205.952
7223.296,16574.72,10305.792
7319.296,120.576,10484.736
7329.792,163.328,10545.92
7177.216,16661.248,10493.696
7155.456,16604.416,10469.376
7287.552,111.872,10570.24
7301.632,143.616,10613.76
7161.344,16646.4,10531.072
7150.592,16601.344,10481.664
7288.832,112.896,10568.704
7293.952,137.472,10600.192
7154.944,16648.448,10532.352
7149.312,16599.808,10481.92
7285.76,103.936,10565.888
7308.288,149.248,10591.232
7185.408,16692.736,10529.28
7176.96,16662.528,10506.496
7325.184,172.032,10585.6
7348.224,197.376,10596.096
7217.408,16716.544,10520.32
7207.936,16683.008,10477.056
7354.112,203.264,10560.0
7394.048,258.56,10581.76
7273.472,9.216,10500.864
7263.488,16740.352,10442.24
7435.264,291.072,10542.08
7494.4,368.896,10578.944
7365.888,102.144,10484.48
7372.544,68.608,10435.072
7555.328,397.824,10517.504
7603.2,454.656,10518.528
7491.84,206.08,10416.896
7519.744,200.192,10373.632
7697.92,514.304,10444.8
7743.488,554.752,10436.608
7624.448,295.424,10332.16
7631.104,264.192,10271.744
7793.664,572.16,10344.448
7823.36,616.704,10357.504
7678.464,347.392,10275.328
7656.192,302.592,10246.912
7764.736,580.608,10368.512
7715.84,566.272,10431.488
7507.456,244.224,10392.576
7439.36,151.296,10375.936
7532.544,405.76,10497.28
7498.24,414.72,10578.688
7304.192,109.056,10537.216
7249.92,27.904,10516.224
7373.568,299.776,10614.272
7363.072,303.36,10638.08
7187.456,16772.864,10549.76
7291.136,205.056,10609.664
7127.552,16700.416,10532.352
7108.096,16656.128,10504.192
7255.552,180.224,10604.8
7270.4,215.808,10637.824
7123.456,16709.888,10542.336
7107.328,16662.528,10497.536
7252.736,183.04,10596.864
7274.496,216.32,10623.744
7135.232,16718.848,10532.608
7128.32,16652.8,10589.44
7255.808,205.056,10596.096
7101.44,16702.208,10514.176
7090.944,16665.6,10475.52
7237.632,185.088,10572.032
7254.528,215.552,10602.496
7111.424,16719.616,10511.36
7095.808,16682.24,10476.8
7246.336,208.64,10576.896
7277.568,262.144,10623.488
7140.096,5.632,10553.856
7133.44,16737.536,10489.344
7278.08,238.336,10566.144
7281.408,248.576,10589.44
7125.76,16747.008,10502.144
7123.2,16724.992,10465.536
7277.312,234.496,10553.344
7297.024,258.816,10568.192
7142.912,16758.272,10485.504
7118.592,16716.8,10461.44
7264.512,220.416,10541.056
7290.88,243.456,10558.72
7159.296,16765.44,10471.424
7154.176,16741.632,10432.256
7294.976,248.32,10527.744
7304.96,261.632,10547.968
7161.856,16765.44,10467.072
7143.936,16713.472,10423.552
7273.472,197.632,10493.184
7275.264,200.448,10506.752
7130.88,16713.216,10437.376
7127.04,16683.776,10393.088
7272.704,183.808,10458.624
7279.616,206.848,10487.04
7128.064,16699.904,10404.352
7121.92,16657.664,10366.72
7280.896,183.808,10460.928
7298.304,217.856,10482.944
7152.128,16715.52,10399.232
7132.928,16650.24,10339.584
7265.024,141.312,10411.776
7273.472,155.136,10426.112
7138.048,16660.736,10328.576
7142.4,16640.768,10288.128
7283.456,152.832,10374.656
7278.08,153.344,10390.528
7113.216,16639.488,10314.496
7098.368,16595.712,10268.16
7276.288,121.6,10347.52
7315.456,160.0,10366.464
7187.2,16693.76,10306.304
7188.48,16687.872,10290.688
7341.824,207.104,10384.384
7372.032,210.944,10372.864
7249.152,16721.152,10272.768
7243.776,16712.96,10248.448
7360.256,180.224,10297.088
7350.272,132.352,10266.88
7212.032,16616.448,10169.344
7207.68,16583.936,10140.416
7351.04,92.672,10235.648
7336.704,103.424,10273.024
7161.088,16608.512,10214.912
7133.44,16573.952,10194.432
7252.224,56.832,10279.168
7258.368,66.816,10299.648
7119.36,16559.872,10203.136
7109.376,16518.912,10156.032
7256.576,32.0,10236.672
7271.168,69.632,10275.584
7116.8,16570.88,10210.56
7098.624,16524.032,10160.896
7231.744,21.504,10243.328
7232.512,26.624,10261.504
7100.416,16548.096,10182.656
7113.984,16552.96,10163.712
7258.368,62.72,10242.816
7249.408,57.088,10262.016
7105.024,16567.04,10177.792
7092.48,16564.224,10170.624
7194.368,123.648,10376.96
7234.048,179.968,10445.056
7229.952,16709.12,10272.0
7420.928,16720.384,10063.872
7926.784,442.368,9866.496
8410.88,986.112,9542.4
8611.328,1308.416,9116.928
8631.04,1556.224,8801.792
8407.552,1595.648,8899.072
7941.12,893.184,9107.968
7401.216,13.056,9364.224
7289.344,16592.896,9618.432
7454.976,123.648,9890.048
7410.944,189.44,10070.528
7212.032,16729.344,10092.544
7182.848,16692.224,10088.448
7306.24,177.152,10197.76
7298.048,167.168,10224.128
7142.656,16637.696,10120.448
7144.704,16616.704,10085.632
7289.344,131.072,10187.008
7281.408,118.272,10216.704
7140.864,16620.288,10136.832
7150.08,16602.88,10088.96
7305.728,116.992,10169.344
7305.984,115.712,10185.984
7159.552,16616.192,10104.832
7174.912,16607.744,10069.504
7330.816,110.336,10140.928
7178.24,16599.04,10052.352
7183.104,16584.704,10011.136
7325.696,87.808,10088.448
7355.648,119.808,10106.624
7241.984,16653.312,10026.496
7231.232,16605.696,9961.216
7370.24,98.816,10040.832
7383.552,118.272,10062.848
7261.44,16649.472,9974.784
7282.944,16643.584,9924.096
7446.784,169.216,10001.664
7458.048,171.776,9997.568
7339.776,16697.6,9901.056
7376.896,16703.744,9848.832
7538.176,208.64,9887.488
7561.472,222.464,9871.36
7442.176,16745.472,9769.216
7466.24,16739.584,9717.504
7640.832,259.84,9777.152
7670.784,286.72,9773.312
7545.344,27.904,9676.8
7568.64,22.016,9624.576
7744.768,329.216,9735.936
7570.176,62.208,9684.224
7538.688,11.264,9661.696
7631.36,242.944,9758.208
7557.888,173.056,9794.048
7343.616,16603.392,9730.304
7302.912,16535.296,9705.984
7417.6,19.456,9819.648
7369.728,16743.936,9836.288
7189.76,16443.136,9770.752
7178.752,16411.648,9740.288
7319.296,16682.752,9842.432
7294.72,16649.984,9865.728
7134.72,16352.768,9771.264
7125.248,16319.488,9730.304
7250.944,16571.648,9805.312
7248.896,16567.04,9828.864
7107.84,16294.656,9744.64
7112.448,16267.52,9690.368
7256.32,16545.024,9773.056
7238.656,16527.872,9789.952
7099.904,16263.168,9712.384
7131.904,16278.784,9681.92
7288.064,16570.112,9760.512
7266.048,16544.768,9769.216
7114.24,16269.568,9697.024
7123.456,16273.152,9679.872
7277.824,16562.944,9756.416
7277.568,16558.592,9773.824
7121.408,16270.848,9691.648
7116.544,16235.264,9637.376
7253.248,16510.464,9706.24
7256.064,16525.056,9744.64
7118.336,16261.12,9669.888
7126.784,16256.512,9638.4
7268.096,16538.112,9723.392
7247.104,16506.88,9725.696
7085.312,16214.016,9638.144
7108.864,16223.488,9606.144
7276.288,16531.456,9700.352
7290.624,16535.296,9716.48
7132.928,16241.664,9617.408
7126.272,16225.536,9595.904
7287.808,16527.36,9682.176
7297.792,16530.432,9703.68
7152.896,16257.792,9628.416
7158.528,16237.312,9574.912
7293.44,16506.624,9654.784
7280.384,16490.24,9670.4
7134.72,16204.288,9576.448
7140.352,16187.136,9536.0
7272.96,16446.72,9599.232
7264.768,16423.936,9593.344
7113.472,16140.032,9508.864
7110.144,16120.832,9477.12
7246.848,16387.328,9552.64
7246.336,16378.88,9564.16
7118.848,16129.024,9494.272
7128.832,16130.304,9473.536
7272.704,16368.64,9543.68
7116.032,16097.024,9464.832
7140.352,16110.336,9432.32
7289.344,16387.328,9502.208
7273.984,16361.984,9518.848
7135.488,16090.112,9436.16
7141.888,16079.872,9403.648
7278.592,16350.464,9475.584
7281.408,16338.944,9475.072
7152.128,16071.168,9380.352
7170.304,16080.128,9348.864
7311.36,16356.096,9435.392
7274.24,16306.432,9448.96
7121.664,16020.224,9369.344
7153.92,16049.408,9353.472
7318.016,16356.608,9442.048
7307.264,16337.92,9454.08
7154.432,16052.736,9372.928
7172.352,16064.0,9351.68
7320.832,16333.312,9408.512
7341.568,16338.688,9419.264
7234.048,16101.12,9343.488
7239.68,16096.256,9308.928
7372.544,16368.64,9399.808
7361.792,16343.808,9402.368
7219.456,16044.8,9283.584
7212.8,16022.528,9237.504
7354.624,16307.456,9318.4
7361.28,16289.536,9313.536
7224.832,15993.344,9204.736
7244.288,15993.344,9189.632
7387.392,16280.064,9279.488
7351.296,16259.328,9304.064
7170.304,15987.2,9253.888
7149.056,15970.816,9244.928
7275.52,16230.912,9338.112
7245.568,16191.232,9352.96
7084.544,15897.344,9271.04
7105.792,15913.728,9243.904
7276.8,16209.92,9311.744
7283.2,16211.2,9336.576
7121.408,15929.856,9260.8
7119.36,15917.568,9219.584
7269.12,16188.928,9307.392
7249.408,16168.192,9330.432
7098.88,15891.968,9239.552
7103.488,15875.328,9195.52
7252.48,16169.728,9300.224
7250.432,16161.024,9309.696
7113.984,15884.288,9205.504
7112.448,15874.816,9178.368
7225.856,16173.824,9323.264
7180.544,16238.08,9479.68
7086.592,16011.52,9433.088
7252.736,16032.0,9292.032
7648.0,16385.28,9183.232
8083.456,16656.896,8873.728
8453.632,190.464,8411.904
8807.68,756.48,8000.768
8901.376,1203.712,7835.648
8429.056,792.32,7935.232
7757.312,16586.496,8143.872
7381.504,16087.552,8490.24
7466.24,16237.056,8825.856
7479.296,16252.928,9020.416
7273.984,16039.168,9100.544
7226.624,16064.768,9172.224
7350.272,16329.216,9284.096
7325.696,16273.92,9300.48
7165.696,15967.232,9220.864
7171.072,15971.072,9201.664
7316.992,16253.184,9288.704
7298.048,16215.04,9299.456
7155.712,15929.344,9214.72
7175.68,15937.024,9187.328
7309.824,16196.096,9255.424
7295.232,16171.264,9273.6
7168.512,15920.384,9191.936
7196.672,15947.52,9164.288
7326.72,16199.936,9235.712
7311.616,16164.096,9242.624
7167.232,15893.248,9165.312
7190.016,15916.288,9214.464
7320.32,16143.872,9208.32
7184.896,15878.4,9124.352
7230.976,15931.392,9117.44
7399.168,16234.752,9203.968
7397.12,16207.872,9197.568
7263.488,15922.944,9080.576
7293.184,15939.072,9032.96
7452.16,16244.48,9133.056
7448.832,16231.168,9145.856
7318.016,15958.784,9041.152
7369.728,15996.928,8986.88
7550.976,16302.848,9042.176
7557.632,16299.264,9057.28
7433.472,16035.584,8959.488
7492.608,16078.848,8909.824
7669.248,16382.208,8973.824
7664.384,16354.304,8960.0
7543.296,16096.0,8863.744
7596.544,16143.872,8829.696
7756.8,16435.968,8896.256
7747.072,16405.504,8889.088
7584.0,16110.08,8798.976
7564.032,16087.296,8787.456
7666.944,16332.544,8905.984
7617.792,16297.984,8971.008
7435.776,15992.32,8905.984
7408.128,15956.992,8898.56
7503.616,16190.464,9005.312
7441.152,16122.368,9050.368
7252.48,15802.624,8987.136
7232.768,15780.096,8972.032
7360.512,16036.352,9055.488
7328.768,15983.616,9064.192
7151.104,15677.696,8988.416
7156.224,15681.792,8970.752
7295.744,15944.448,9058.816
7273.472,15897.6,9060.608
7138.304,15622.4,8966.4
7162.112,15637.76,8926.72
7294.464,15906.304,9021.184
7266.816,15870.208,9037.056
7118.592,15584.768,8941.568
7148.032,15607.04,8915.456
7294.976,15883.264,8996.096
7266.56,15840.256,9004.032
7119.872,15567.872,8926.72
7153.664,15611.136,8918.528
7311.104,15910.912,9013.504
7280.128,15853.568,9004.8
7112.448,15550.976,8915.712
7140.096,15581.952,8900.352
7283.456,15854.336,8974.592
7266.048,15824.896,8990.72
7141.376,15565.056,8901.888
7163.136,15583.744,8869.632
7287.552,15855.616,8963.328
7267.84,15824.128,8986.112
7118.08,15539.456,8898.816
7123.712,15548.928,8867.328
7273.728,15833.344,8946.432
7259.392,15797.76,8954.368
7129.088,15533.568,8883.456
7159.808,15576.32,8877.824
7307.008,15855.616,8954.368
7290.112,15815.936,8961.28
7164.16,15556.096,8871.936
7194.624,15591.168,8860.16
7321.6,15848.448,8939.008
7284.224,15785.728,8928.512
7138.816,15490.816,8832.256
7156.992,15512.32,8822.016
7286.016,15770.112,8893.952
7247.36,15709.952,8889.6
7098.88,15427.84,8797.696
7129.6,15450.368,8759.552
7292.416,15735.296,8841.984
7277.824,15697.664,8854.272
7167.488,15469.568,8756.736
7298.816,15739.392,8849.408
7256.576,15667.456,8838.4
7100.672,15368.448,8740.352
7122.944,15401.216,8733.44
7277.568,15682.304,8820.48
7273.984,15650.816,8824.064
7153.408,15400.448,8739.072
7168.768,15417.856,8708.096
7283.968,15661.056,8784.128
7257.6,15618.304,8801.792
7123.2,15345.664,8707.584
7155.456,15379.456,8680.448
7299.072,15657.472,8775.936
7262.208,15602.176,8782.592
7110.912,15320.064,8699.136
7145.728,15364.096,8683.776
7300.096,15662.08,8795.136
7143.424,15346.176,8702.72
7169.024,15379.968,8689.408
7302.4,15645.184,8770.048
7296.256,15599.36,8762.624
7172.608,15332.352,8672.0
7202.304,15374.592,8654.848
7345.152,15656.96,8739.328
7324.416,15613.696,8749.312
7188.992,15338.496,8652.288
7240.96,15390.464,8626.944
7425.536,15691.008,8706.048
7406.08,15658.24,8718.592
7239.936,15375.872,8635.648
7259.136,15383.808,8600.064
7417.088,15650.304,8671.232
7402.752,15592.96,8669.952
7246.592,15306.24,8583.68
7235.072,15321.6,8570.368
7334.144,15566.592,8656.64
7274.496,15503.872,8685.824
7118.848,15230.976,8631.808
7127.04,15251.712,8630.528
7248.128,15464.192,8708.864
7111.424,15198.464,8624.896
7130.88,15221.76,8600.064
7272.192,15497.216,8690.944
7244.544,15457.536,8709.12
7093.504,15185.408,8626.432
7108.608,15209.984,8606.72
7255.552,15487.488,8692.224
7237.12,15446.528,8692.736
7101.696,15181.312,8606.208
7130.368,15229.696,8605.184
7271.68,15502.08,8689.408
7233.536,15430.656,8682.496
7067.392,15167.232,8629.504
7056.384,15265.792,8727.04
7208.448,15590.912,8896.512
7309.568,15551.744,8828.416
7384.576,15326.208,8568.064
7815.936,15583.488,8265.984
8486.912,16365.312,7987.456
8873.216,129.28,7631.36
8845.568,178.176,7237.12
8536.32,79.36,7241.728
8139.776,16475.392,7543.808
7611.136,15774.976,7901.696
7284.736,15264.0,8129.28
7347.2,15306.752,8311.04
7452.672,15622.4,8546.816
7371.008,15617.024,8669.952
7206.912,15343.104,8633.856
7218.944,15346.944,8614.656
7338.752,15585.28,8700.416
7310.08,15536.384,8726.784
7159.04,15262.72,8650.752
7179.264,15289.856,8649.984
7321.088,15550.208,8740.864
7271.424,15469.056,8728.064
7127.296,15200.0,8638.72
7189.504,15286.016,8645.376
7343.36,15556.096,8718.592
7312.896,15490.048,8708.352
7182.08,15218.432,8604.672
7221.504,15269.888,8586.24
7359.232,15545.6,8675.84
7330.56,15486.208,8677.12
7188.992,15202.56,8580.096
7232.768,15256.832,8547.584
7407.616,15568.128,8650.24
7388.928,15523.84,8667.648
7257.6,15270.912,8586.752
7313.152,15343.104,8572.16
7464.704,15604.736,8636.928
7442.944,15552.256,8629.504
7317.248,15302.4,8538.112
7367.936,15375.36,8518.656
7520.0,15643.648,8573.44
7509.504,15587.84,8539.904
7398.144,15327.744,8422.144
7461.888,15383.552,8380.928
7639.296,15684.096,8454.656
7655.936,15665.152,8438.528
7543.04,15414.528,8330.496
7596.032,15483.136,8307.2
7761.152,15778.048,8375.552
7749.888,15741.184,8363.52
7632.896,15484.16,8261.12
7678.464,15524.096,8228.352
7815.168,15798.016,8318.208
7776.0,15761.664,8354.56
7606.784,15465.728,8286.464
7599.872,15473.152,8291.072
7667.712,15677.696,8397.056
7579.392,15590.144,8452.352
7398.656,15296.768,8418.304
7375.872,15295.744,8427.008
7469.312,15512.576,8508.416
7401.984,15415.04,8514.048
7233.792,15122.176,8457.472
7241.728,15145.216,8453.376
7361.536,15400.704,8546.048
7320.832,15334.4,8553.472
7171.328,15054.848,8475.392
7202.304,15091.456,8470.784
8348.672,15287.04,8557.056
7162.624,15016.704,8468.224
7203.584,15071.488,8452.096
7332.096,15330.56,8531.2
7283.2,15266.56,8554.752
7135.232,14980.096,8459.008
7177.216,15036.16,8437.76
7323.648,15312.896,8512.768
7291.392,15254.528,8515.072
7154.432,14994.432,8444.928
7196.672,15046.144,8444.928
7336.704,15303.936,8513.28
7299.84,15259.136,8518.4
7164.672,15016.448,8453.632
7195.648,15069.696,8454.4
7328.256,15324.16,8537.088
7279.872,15245.312,8529.92
7145.728,14970.112,8424.96
7187.712,15031.296,8422.144
7323.648,15306.496,8514.304
7284.992,15239.68,8509.696
7157.248,14987.008,8423.68
7205.12,15054.08,8414.464
7343.36,15327.744,8506.624
7308.032,15273.984,8523.776
7173.888,15003.392,8432.64
7205.632,15048.192,8413.952
7338.752,15305.728,8491.008
7316.224,15244.8,8489.728
7185.408,14973.184,8399.872
7206.912,15031.04,8401.408
7338.24,15284.736,8472.32
7298.56,15201.792,8464.128
7154.944,14917.12,8366.592
7198.208,14996.48,8369.152
7355.136,15291.904,8458.24
7324.16,15224.832,8450.816
7179.776,14949.632,8363.264
7209.984,14994.176,8346.624
7354.368,15277.312,8453.632
7324.928,15227.392,8467.968
7184.64,14951.424,8375.296
7205.888,14978.304,8340.224
7340.288,15224.576,8403.456
7294.208,15158.528,8413.696
7150.592,14894.592,8334.336
7210.496,14989.568,8344.576
7359.232,15268.864,8431.616
7292.672,15156.48,8400.128
7142.4,14871.552,8305.408
7204.096,14977.024,8320.768
7360.0,15262.464,8413.184
7322.368,15171.072,8389.888
7186.944,14895.616,8293.376
7237.888,14977.792,8290.56
7391.488,15258.624,8386.048
7366.912,15199.744,8391.68
7229.696,14942.72,8314.368
